Date,Open,High,Low,Close
12/6/2017,146.050003,147.589996,142.809998,147.050003
13/6/2017,149.289993,149.5,146.240005,148.050003
14/6/2017,148.660004,148.660004,144.869995,146.5
15/6/2017,144.050003,145.789993,143.860001,145.339996
16/6/2017,145.720001,146.429993,144.309998,144.759995
19/6/2017,146.360001,147.75,146.240005,147.509995
20/6/2017,148.289993,148.470001,145.820007,145.850006
21/6/2017,146.529999,147.580002,145.940002,147.539993
22/6/2017,147.5,147.860001,146.5,147.199997
23/6/2017,147.449997,148.470001,146.759995,147.639999
26/6/2017,148.479996,149.279999,145.589996,146.369995
27/6/2017,145.490005,145.490005,142.050003,142.110001
28/6/2017,142.929993,144.729996,141.559998,144.570007
29/6/2017,143.990005,143.990005,139.039993,140.970001
30/6/2017,141.410004,142.149994,139.589996,140.199997
3/7/2017,141.330002,141.520004,138.229996,138.279999
5/7/2017,138.729996,141.330002,138.729996,141.110001
6/7/2017,139.800003,141.699997,139.139999,140.490005
7/7/2017,141.169998,143.429993,141.169998,142.860001
10/7/2017,143.410004,144.880005,142.509995,144.509995
11/7/2017,144.130005,145.770004,144.039993,145.710007
12/7/2017,147.169998,148.360001,146.649994,148.039993
13/7/2017,148.199997,149.160004,147.139999,147.580002
14/7/2017,148.389999,149.639999,148.039993,149.559998
17/7/2017,150.070007,150.119995,148.449997,148.949997
18/7/2017,148.059998,149.440002,147.509995,149.410004
19/7/2017,150.270004,150.830002,149.759995,150.789993
20/7/2017,150.850006,151.429993,149.600006,151.229996
21/7/2017,150.240005,150.240005,149.199997,149.940002
24/7/2017,150.160004,150.160004,149.190002,149.490005
25/7/2017,149.179993,149.720001,147.820007,149.360001
26/7/2017,150.690002,151.649994,150.149994,151
27/7/2017,151.449997,151.649994,146.929993,148.699997
28/7/2017,148.020004,148.740005,147.399994,148.130005
31/7/2017,148.149994,148.919998,146.570007,146.979996
1/8/2017,147.419998,147.899994,146.699997,147.889999
2/8/2017,148.740005,149.059998,145.800003,146.820007
3/8/2017,146.729996,147.199997,145.550003,146.270004
4/8/2017,146.369995,147.509995,145.899994,146.330002
7/8/2017,146.710007,148.919998,146.710007,148.850006
8/8/2017,148.979996,150.160004,147.940002,148.419998
9/8/2017,147.25,148.059998,146.589996,147.919998
10/8/2017,146.979996,147.029999,143.669998,143.789993
11/8/2017,143.119995,144.850006,142.779999,144.600006
14/8/2017,146.350006,148.449997,146.330002,148.279999
15/8/2017,148.929993,148.949997,147.600006,148.649994
16/8/2017,148.960007,149.520004,148.179993,148.889999
17/8/2017,148.179993,148.570007,145.050003,145.130005
18/8/2017,145.990005,146.429993,144.630005,145.350006
21/8/2017,145.559998,145.800003,143.369995,144.270004
22/8/2017,145.539993,146.940002,145.350006,146.649994
23/8/2017,145.270004,147.690002,145.119995,147.270004
24/8/2017,147.880005,148.089996,146.470001,147.289993
25/8/2017,147.839996,148.100006,146.350006,146.580002
28/8/2017,146.789993,147.059998,146.220001,147.020004
29/8/2017,145.169998,147.630005,145.119995,147.25
30/8/2017,148.039993,150,147.520004,149.770004
31/8/2017,150.279999,151.449997,150.050003,151.25
1/9/2017,151.520004,152.699997,151.520004,151.910004
5/9/2017,151.369995,151.559998,148.550003,149.830002
6/9/2017,150.669998,150.759995,149.360001,150.070007
7/9/2017,150.360001,150.919998,149.679993,150.330002
8/9/2017,150.229996,150.339996,148.009995,148.559998
11/9/2017,149.710007,151.740005,149.710007,151.389999
12/9/2017,151.580002,152.509995,151.229996,152.070007
13/9/2017,152,152.720001,151.240005,152.369995
14/9/2017,151.729996,153.869995,151.710007,152.970001
15/9/2017,153.690002,155.809998,153.380005,155.639999
18/9/2017,156.550003,158.639999,156.550003,157.679993
19/9/2017,158.050003,158.789993,157.199997,158.179993
20/9/2017,158.360001,158.360001,153.889999,156
21/9/2017,155.710007,155.889999,153.979996,155.330002
22/9/2017,154.919998,156.320007,154.889999,156.119995
25/9/2017,155.559998,155.559998,152.389999,153.110001
26/9/2017,154.190002,154.190002,151.929993,152.369995
27/9/2017,154.210007,156.690002,154.009995,156.059998
28/9/2017,155.899994,157.300003,155.5,157.210007
29/9/2017,157.839996,158.779999,157.039993,158.570007
2/10/2017,159.279999,160.259995,158.429993,159.630005
3/10/2017,159.820007,160.449997,159.289993,160.070007
4/10/2017,159.869995,160.440002,158.940002,160.440002
5/10/2017,161.119995,161.139999,159.649994,160.580002
6/10/2017,160,161.259995,159.990005,161.210007
9/10/2017,161.839996,162.580002,161.660004,162.440002
10/10/2017,163.899994,163.899994,161.720001,163.350006
11/10/2017,163.25,164.509995,163.029999,164.470001
12/10/2017,164.410004,165.029999,163.820007,163.949997
13/10/2017,164.720001,165.580002,164.289993,165
16/10/2017,165.5,165.809998,164.669998,165.779999
17/10/2017,165.860001,165.860001,164.839996,165.639999
18/10/2017,166.25,166.5,164.020004,166.199997
19/10/2017,164.919998,165.800003,163.229996,165.779999
20/10/2017,167.080002,167.449997,166.380005,166.630005
23/10/2017,167.440002,168.339996,166.649994,167.449997
24/10/2017,167.919998,168.779999,167.289993,168.619995
25/10/2017,167.690002,168.139999,164.710007,166.410004
26/10/2017,166.699997,167.740005,166.479996,167.389999
27/10/2017,168.509995,171.119995,167.779999,170.889999
30/10/2017,170.350006,172.070007,170.350006,171.350006
31/10/2017,171.779999,173.220001,171.309998,172.720001
1/11/2017,174.119995,174.240005,170.580002,172.089996
2/11/2017,172.419998,173.389999,171.089996,172.940002
3/11/2017,173.779999,176.009995,172.350006,176
6/11/2017,177.710007,178.570007,176.440002,178.490005
7/11/2017,178.289993,178.75,177.110001,178.330002
8/11/2017,178.160004,179.050003,177.460007,178.899994
9/11/2017,177.350006,177.350006,173.169998,175.320007
10/11/2017,175.929993,176.589996,175.429993,176.479996
13/11/2017,175.800003,177.190002,175.550003,176.990005
14/11/2017,176.660004,177.330002,175.529999,176.830002
15/11/2017,175.580002,175.979996,173.820007,175.240005
16/11/2017,175.970001,178.580002,175.970001,177.850006
17/11/2017,178.899994,178.919998,176.770004,177.070007
20/11/2017,178.070007,179.470001,177.610001,179.179993
21/11/2017,180.360001,181.460007,180.009995,181.229996
22/11/2017,181.869995,181.880005,179.860001,180.130005
24/11/2017,180.899994,181.869995,180.649994,181.75
27/11/2017,180.649994,180.649994,179.169998,179.470001
28/11/2017,180.179993,180.179993,178.449997,179.550003
29/11/2017,179.350006,179.399994,169.899994,171.639999
30/11/2017,173.529999,174.350006,171.490005,172.559998
1/12/2017,170.929993,171.710007,166.509995,170.690002
4/12/2017,172.720001,172.929993,165.550003,166.589996
5/12/2017,165.75,169.759995,164.539993,166.720001
6/12/2017,165.080002,167.559998,164.380005,167.259995
7/12/2017,168.490005,169.410004,167.800003,168.889999
8/12/2017,170.820007,170.899994,167.869995,168.020004
11/12/2017,168.289993,169.470001,167.820007,169.029999
12/12/2017,168.669998,168.669998,167.149994,167.380005
13/12/2017,167.960007,168.830002,167.25,167.350006
14/12/2017,167.460007,168.289993,166.770004,167.179993
15/12/2017,168.050003,170.240005,167.130005,169.800003
18/12/2017,171.880005,173.529999,171,173.440002
19/12/2017,173.100006,173.580002,172.050003,172.940002
20/12/2017,174.759995,174.970001,172.710007,174.199997
21/12/2017,174.770004,174.770004,172.110001,172.360001
22/12/2017,171.759995,172.350006,171.100006,172.259995
26/12/2017,170.089996,170.699997,169.110001,170.539993
27/12/2017,170.550003,171.960007,170.330002,171.089996
28/12/2017,171.630005,172,171.270004,171.570007
29/12/2017,171.850006,171.850006,169.800003,169.809998
2/1/2018,170.729996,174.490005,170.520004,174.419998
3/1/2018,175.369995,177.520004,174.970001,177.470001
4/1/2018,178.779999,179.070007,177.039993,178.470001
5/1/2018,179.270004,180.229996,178.229996,179.490005
8/1/2018,179.610001,181.460007,179.050003,180.899994
9/1/2018,181.380005,181.380005,178.919998,179.119995
10/1/2018,177.089996,177.820007,175.550003,176.970001
11/1/2018,177.539993,178.119995,176.809998,178.029999
12/1/2018,178.220001,179.369995,177.559998,178.990005
16/1/2018,180.509995,181.690002,178.529999,179.580002
17/1/2018,181.259995,185.039993,181.070007,184.789993
18/1/2018,184.729996,186.529999,184.509995,185.619995
19/1/2018,186.460007,186.75,184.710007,185.809998
22/1/2018,186.160004,187.240005,185.270004,187.190002
23/1/2018,188.080002,188.710007,187.389999,188.690002
24/1/2018,186.740005,187.380005,183.059998,184.369995
25/1/2018,186.380005,186.850006,181.169998,181.169998
26/1/2018,183.619995,186.990005,183.529999,186.960007
29/1/2018,186.279999,188,184.479996,186.690002
30/1/2018,184,185.070007,182.740005,182.979996
31/1/2018,185.130005,185.789993,183.449997,184.470001
1/2/2018,183,186.270004,182.720001,183.559998
2/2/2018,182.050003,182.190002,178.529999,178.619995
5/2/2018,175.970001,179.919998,169.710007,170.210007
6/2/2018,167.600006,176.580002,167.210007,176.369995
7/2/2018,175.220001,176.789993,172.559998,172.589996
8/2/2018,173.399994,173.880005,165.199997,165.339996
9/2/2018,169.100006,171.300003,163.179993,170.100006
12/2/2018,172.360001,174.5,170.759995,173.369995
13/2/2018,172.279999,173.529999,171.710007,173.169998
14/2/2018,171.820007,177.5,171.479996,177.229996
15/2/2018,178.899994,179.369995,175.179993,179.339996
16/2/2018,178.449997,180.940002,178.449997,178.699997
20/2/2018,178.139999,183.5,177.960007,181.860001
21/2/2018,182.860001,183,179.649994,179.770004
22/2/2018,180.809998,181.240005,178.779999,179.369995
23/2/2018,181.279999,183.210007,180.699997,183.210007
26/2/2018,184.300003,187.199997,184.279999,187.160004
27/2/2018,187.240005,189.720001,186.539993,186.539993
28/2/2018,187.850006,188.220001,184.699997,184.880005
1/3/2018,185.529999,185.649994,179.839996,181.960007
2/3/2018,179.899994,185.389999,179.479996,185.050003
5/3/2018,184.059998,187.610001,183.229996,186.710007
6/3/2018,188.490005,190.039993,187.5,189.520004
7/3/2018,187.550003,190.369995,187.550003,190.130005
8/3/2018,191.25,191.360001,189.25,190.300003
9/3/2018,191.830002,194.330002,191.380005,194.25
12/3/2018,195.679993,197.309998,195.059998,196.309998
13/3/2018,195.679993,197.309998,192.440002,193.279999
14/3/2018,194.350006,194.350006,191.490005,193.259995
15/3/2018,193.770004,194.369995,192.110001,193.110001
16/3/2018,193.380005,194.179993,192.820007,193.029999
19/3/2018,191.289993,192.190002,186.669998,189.350006
20/3/2018,189.75,191.360001,189.5,190.740005
21/3/2018,190.520004,193.559998,190.279999,191.100006
22/3/2018,187.779999,189.729996,185.539993,185.699997
23/3/2018,185.369995,185.699997,179.449997,179.520004
26/3/2018,183.729996,187.059998,181.389999,187.009995
27/3/2018,188.449997,188.979996,178.600006,180.130005
28/3/2018,178.889999,180.529999,175.449997,176.229996
29/3/2018,177.419998,181.759995,176.130005,180.050003
2/4/2018,178.479996,179.800003,171.460007,173.169998
3/4/2018,175.330002,176.929993,173.429993,176.449997
4/4/2018,171.369995,179.190002,171.320007,178.720001
5/4/2018,179.839996,180.070007,175.740005,176.889999
6/4/2018,174.470001,176.380005,170.770004,171.539993
9/4/2018,173.559998,177.610001,172.520004,172.619995
10/4/2018,176.580002,179.179993,175.460007,178.139999
11/4/2018,177.149994,179.779999,176.830002,178.210007
12/4/2018,179.630005,182.059998,179.470001,181.570007
13/4/2018,183.690002,184.009995,179.580002,180.229996
16/4/2018,181.300003,181.520004,179.050003,180.550003
17/4/2018,181.979996,184.399994,181.610001,183.970001
18/4/2018,182.789993,183.199997,180.539993,182.160004
19/4/2018,178.660004,178.860001,173.669998,174.279999
20/4/2018,174.240005,175.130005,171.460007,172.220001
23/4/2018,172.869995,173.259995,169.5,169.929993
24/4/2018,171.410004,172.979996,167.070007,168.559998
25/4/2018,169.309998,169.559998,165.690002,168.350006
26/4/2018,171.009995,171.960007,169.929993,171.789993
27/4/2018,173.970001,174.149994,169.740005,170.589996
30/4/2018,170.300003,171.589996,167.990005,168.720001
1/5/2018,168.300003,171.679993,168.100006,171.490005
2/5/2018,171.660004,172.199997,170.009995,170.729996
3/5/2018,169.389999,172.5,168.100006,171.75
4/5/2018,170.820007,176.089996,170.039993,175.779999
7/5/2018,177.220001,178.309998,176.580002,177.479996
8/5/2018,177.369995,178.779999,176.679993,178.529999
9/5/2018,179.190002,181.380005,178.789993,181.25
10/5/2018,182.270004,184.630005,182.160004,184.550003
11/5/2018,183.5,184.910004,182.869995,183.199997
14/5/2018,185.490005,187.669998,185.110001,185.440002
15/5/2018,184.220001,184.740005,182.110001,183.429993
16/5/2018,184.880005,186.190002,183.320007,185.789993
17/5/2018,185.360001,186.759995,183.860001,185.25
18/5/2018,183.600006,183.860001,181.949997,182.600006
21/5/2018,185.289993,186.25,182.809998,184.429993
22/5/2018,186,186.869995,184.830002,185.460007
23/5/2018,184.020004,186.520004,183.25,186.460007
24/5/2018,186.589996,187.610001,184.889999,187.210007
25/5/2018,187.199997,188.990005,186.899994,188.720001
29/5/2018,187.919998,189.160004,186.279999,187.580002
30/5/2018,188.600006,190.210007,187.869995,188.800003
31/5/2018,188.490005,189.350006,187.130005,187.429993
1/6/2018,189.110001,191.699997,188.440002,191.699997
4/6/2018,192.210007,193.440002,191.479996,193.220001
5/6/2018,193.729996,194.660004,193,194.139999
6/6/2018,194.369995,195.369995,193.330002,195.369995
7/6/2018,195.559998,195.779999,192.240005,193.630005
8/6/2018,191.419998,192.270004,190.360001,191.899994
11/6/2018,191.610001,192.5,190.899994,191.529999
12/6/2018,192.020004,192.649994,190.800003,192.520004
13/6/2018,192.639999,194.270004,192.020004,192.229996
14/6/2018,193.339996,194.309998,192.220001,193.380005
15/6/2018,192.130005,193.440002,191.449997,193.210007
18/6/2018,191.979996,191.979996,189.580002,191.350006
19/6/2018,188.490005,189.389999,186.369995,189.25
20/6/2018,190.330002,191.130005,189.289993,190.160004
21/6/2018,191.440002,191.520004,187.520004,187.800003
22/6/2018,188.710007,188.830002,185.949997,186.309998
25/6/2018,184.309998,184.309998,178.509995,180.830002
26/6/2018,180.800003,181.75,179.949997,180.850006
27/6/2018,181.809998,182.229996,176.440002,176.529999
28/6/2018,176,178.270004,175.770004,177.869995
29/6/2018,179.5,180.410004,178.240005,178.240005
2/7/2018,176.699997,179.399994,175.339996,179.360001
3/7/2018,180.119995,180.380005,175.919998,176.089996
5/7/2018,177.660004,180.830002,177.660004,180.800003
6/7/2018,180.789993,183.320007,179.820007,183.020004
9/7/2018,184.860001,184.910004,182.039993,184.190002
10/7/2018,184.529999,186.529999,184.25,186.139999
11/7/2018,183.139999,184.229996,181.210007,181.360001
12/7/2018,180.889999,182.830002,179.759995,182.580002
13/7/2018,183.100006,183.100006,181.649994,181.919998
16/7/2018,182.179993,182.889999,181.520004,181.669998
17/7/2018,180.449997,184.339996,180.160004,184.279999
18/7/2018,185.110001,186.020004,184.5,185.699997
19/7/2018,185.339996,186.039993,184.080002,185.289993
20/7/2018,185.100006,185.449997,183.479996,184.419998
23/7/2018,183.470001,184.979996,181.089996,184.669998
24/7/2018,185.820007,186.720001,182.399994,182.660004
25/7/2018,182.580002,183.509995,180.240005,183.350006
26/7/2018,184.570007,187.050003,184.570007,186.929993
27/7/2018,187.059998,188.740005,184.729996,186.100006
30/7/2018,186.020004,186.529999,183.369995,184.279999
31/7/2018,185.509995,188.089996,185.169998,185.5
1/8/2018,185.679993,187.169998,184.429993,185.229996
2/8/2018,183.559998,187.289993,182.899994,187.050003
3/8/2018,187.169998,187.610001,186.289993,187.440002
6/8/2018,187.080002,188.600006,186.070007,188.570007
7/8/2018,189.479996,190.190002,188.75,190.070007
8/8/2018,190.100006,190.899994,189.350006,190.509995
9/8/2018,189.660004,189.929993,188.589996,188.630005
10/8/2018,184.720001,185.529999,183.080002,183.949997
13/8/2018,184.279999,185.820007,184,184.220001
14/8/2018,185.300003,185.589996,183.699997,183.850006
15/8/2018,182.270004,183.029999,179.429993,181.300003
16/8/2018,182.5,182.75,180.580002,181.070007
17/8/2018,179.460007,180.199997,177.039993,179.720001
20/8/2018,179.970001,180.619995,177.539993,179.559998
21/8/2018,180.130005,183.539993,180.089996,183.059998
22/8/2018,182.679993,184.160004,181.559998,183.919998
23/8/2018,183.830002,185.490005,183.830002,184.130005
24/8/2018,184.949997,186.899994,184.919998,186.800003
27/8/2018,188.320007,191.179993,187.910004,189.770004
28/8/2018,190.779999,191.320007,188.660004,190.5
29/8/2018,190.5,191.589996,189.830002,191
30/8/2018,190.559998,191.279999,189.029999,189.289993
31/8/2018,189.020004,190.610001,189.020004,190.320007
4/9/2018,189.630005,191.929993,189.220001,191.850006
5/9/2018,191.669998,192.190002,189.309998,190.919998
6/9/2018,190.199997,190.360001,185.660004,185.860001
7/9/2018,185.509995,187.779999,184.649994,185.089996
10/9/2018,186.410004,187.100006,185.320007,187.050003
11/9/2018,186.300003,186.550003,184.25,185.240005
12/9/2018,182.850006,183.179993,179.100006,183.100006
13/9/2018,185.119995,187.509995,184.520004,185.190002
14/9/2018,186.259995,188.009995,185.720001,187.270004
17/9/2018,186.580002,187.070007,184.429993,184.660004
18/9/2018,185.410004,187.380005,185.410004,186.25
19/9/2018,186.320007,187.429993,185.759995,186.539993
20/9/2018,188.009995,189.520004,187.740005,188.800003
21/9/2018,188.979996,189.679993,187.800003,188.289993
24/9/2018,186.770004,189.029999,186.380005,188.940002
25/9/2018,188.479996,188.479996,185.429993,185.929993
26/9/2018,184.25,185.360001,183,183.199997
27/9/2018,183.789993,184.619995,183.25,183.889999
28/9/2018,183.679993,185.699997,183.130005,185.050003
1/10/2018,186,187.210007,185.25,185.690002
2/10/2018,185.199997,188.25,185.199997,185.690002
3/10/2018,186.5,187.160004,184.199997,185.860001
4/10/2018,184.580002,184.889999,180.990005,182.570007
5/10/2018,182.619995,182.800003,176.589996,178.25
8/10/2018,176.800003,178.399994,174.740005,176.259995
9/10/2018,175.289993,176.949997,174.970001,176.059998
10/10/2018,173.770004,173.880005,168.149994,168.289993
11/10/2018,167.979996,171.639999,165.309998,166.610001
12/10/2018,171.110001,172.070007,167.169998,169.639999
15/10/2018,168.910004,170.130005,167.639999,168.25
16/10/2018,170.119995,173.970001,169.929993,173.729996
17/10/2018,175,175.339996,171.839996,173.039993
18/10/2018,172.330002,172.339996,168.080002,168.710007
19/10/2018,169.75,170.720001,165.470001,166.179993
22/10/2018,167.050003,168.179993,165.649994,167.199997
23/10/2018,162.830002,167.25,161.020004,166.330002
24/10/2018,163.550003,163.550003,155.139999,155.419998
25/10/2018,156.309998,160.100006,156.070007,158.889999
26/10/2018,155.429993,158.880005,153.589996,156.130005
29/10/2018,159.289993,160.020004,151.580002,154.5
30/10/2018,154.050003,161.080002,154.050003,160.919998
31/10/2018,163.419998,164.220001,161.520004,162.960007
1/11/2018,164.130005,171,164.009995,170.610001
2/11/2018,169.860001,170.770004,165.960007,168.039993
5/11/2018,167.779999,167.800003,163.710007,166.509995
6/11/2018,166.149994,169.100006,166.149994,168.449997
7/11/2018,170.669998,170.919998,168.5,170.360001
8/11/2018,169.020004,171.009995,168.25,169.899994
9/11/2018,167.970001,168.130005,165.210007,166.660004
12/11/2018,163.820007,164.149994,158.710007,159.220001
13/11/2018,160.539993,164.619995,160.539993,161.410004
14/11/2018,162.919998,164.460007,160.570007,162.119995
15/11/2018,161.270004,168.190002,161.229996,167.600006
16/11/2018,161.520004,166.330002,161.5,165.580002
19/11/2018,164.759995,165.240005,159.089996,159.25
20/11/2018,154.699997,161.509995,154.520004,159.449997
21/11/2018,161.229996,162.470001,160.050003,160.110001
23/11/2018,158.889999,161.449997,158.789993,160.199997
26/11/2018,162.339996,163.110001,160.759995,163.100006
27/11/2018,162.220001,164.720001,161.410004,163.339996
28/11/2018,165.199997,167.229996,161.940002,167.160004
29/11/2018,166.75,167.539993,165.520004,165.940002
30/11/2018,165.830002,168.270004,164.270004,168.25
3/12/2018,173.320007,173.949997,170.979996,172.669998
4/12/2018,171.300003,171.699997,164.190002,164.410004
6/12/2018,159.809998,163.570007,158.990005,163.570007
7/12/2018,163.320007,163.570007,156.580002,157.470001
10/12/2018,156.919998,160.220001,156.520004,159.490005
11/12/2018,162.339996,164.270004,159.600006,160.509995
12/12/2018,163.130005,165.289993,161.809998,162.789993
13/12/2018,164.020004,164.809998,161.75,162.449997
14/12/2018,160.570007,163.309998,160.009995,160.149994
17/12/2018,159.580002,161.919998,156.740005,157.740005
18/12/2018,159.070007,162.300003,159.039993,159.820007
19/12/2018,158.929993,160.740005,152.360001,153.020004
20/12/2018,152.949997,155.429993,149.929993,151.960007
21/12/2018,152.929993,154.669998,148.970001,149.380005
24/12/2018,148.080002,149.740005,145,145
26/12/2018,147.399994,153.699997,144.789993,153.699997
27/12/2018,151.339996,154.729996,149.520004,154.710007
28/12/2018,155.479996,158.639999,154.580002,155.820007
31/12/2018,157.440002,158.130005,155.279999,156.910004
2/1/2019,153.699997,159.330002,153.539993,157.919998
3/1/2019,154.320007,155.289993,148.639999,148.710007
4/1/2019,151.490005,155.960007,150.949997,155.419998
7/1/2019,155.880005,159.809998,155.229996,158.289993
8/1/2019,160,160,155.580002,157.600006
9/1/2019,159.029999,162.330002,159.029999,161.649994
10/1/2019,160.050003,163.350006,159.940002,163.080002
11/1/2019,162.369995,166.179993,161.839996,164.830002
14/1/2019,162.970001,163.25,161.320007,162.149994
15/1/2019,162.580002,164.369995,161.949997,162.619995
16/1/2019,162.910004,163.880005,161.130005,161.130005
17/1/2019,160.009995,163.880005,159.119995,162.619995
18/1/2019,164.330002,167.850006,163.820007,166.850006
22/1/2019,165.240005,165.240005,160.850006,162.050003
23/1/2019,162.949997,163.610001,159.490005,160.910004
24/1/2019,164.570007,170.850006,164.509995,170.259995
25/1/2019,170.940002,174.509995,169.740005,173.789993
28/1/2019,167.470001,171.729996,166.929993,170.360001
29/1/2019,170.369995,170.919998,167.610001,167.899994
30/1/2019,170.899994,173.380005,168.960007,172.770004
31/1/2019,172.419998,174.240005,171.100006,172.690002
1/2/2019,172.889999,175.600006,172.809998,174.759995
4/2/2019,174.660004,175.660004,173.399994,175.639999
5/2/2019,175.490005,177.289993,175.179993,176.440002
6/2/2019,178.619995,182.630005,178.619995,181.190002
7/2/2019,178.970001,179.789993,175.699997,177.259995
8/2/2019,174.820007,177.320007,173.860001,176.949997
11/2/2019,177.360001,178.279999,176.410004,177.820007
12/2/2019,180.009995,182.029999,179.75,181.580002
13/2/2019,182.479996,183.570007,181.619995,182.160004
14/2/2019,181.539993,184,181.339996,182.649994
15/2/2019,184.100006,184.600006,182.600006,183.589996
19/2/2019,182.75,184.520004,182.529999,183.339996
20/2/2019,183.779999,186.059998,183.779999,184.899994
21/2/2019,184.919998,185.330002,183,183.529999
22/2/2019,184.970001,185.770004,184.25,185.5
25/2/2019,188.289993,189.229996,186.899994,187.029999
26/2/2019,186.520004,187.259995,185.279999,185.860001
27/2/2019,185.110001,185.110001,181.630005,183.630005
28/2/2019,182.850006,184.270004,182.25,183.740005
1/3/2019,185.490005,186.270004,183.449997,185.369995
4/3/2019,186.649994,187.300003,183.089996,185.389999
5/3/2019,184.889999,185.729996,183.830002,184.679993
6/3/2019,184.169998,184.610001,181.5,181.630005
7/3/2019,180.910004,180.910004,178.449997,179.669998
8/3/2019,176.559998,179.660004,175.910004,179.509995
11/3/2019,180.410004,184.570007,180.199997,183.690002
12/3/2019,184.360001,185.460007,182.779999,184.380005
13/3/2019,185.649994,186.690002,184.970001,185.119995
14/3/2019,185.220001,186.089996,184.100006,184.110001
15/3/2019,186.330002,190.929993,186.279999,189.449997
18/3/2019,189.880005,190.839996,187.940002,189.160004
19/3/2019,190.449997,192.190002,190.429993,191.610001
20/3/2019,191.199997,192.190002,188.139999,189.300003
21/3/2019,189.479996,197.139999,189.479996,195.839996
22/3/2019,195.020004,195.300003,190.160004,190.320007
25/3/2019,188.970001,190.729996,186.369995,187.940002
26/3/2019,190.580002,191.440002,188.320007,189.740005
27/3/2019,189.960007,190.589996,185.639999,187.080002
28/3/2019,187.389999,189.070007,185.449997,186.770004
29/3/2019,188.990005,189.990005,188.460007,189.539993
1/4/2019,192.330002,194.5,191.649994,194.270004
2/4/2019,194.369995,195.020004,193.399994,194.559998
3/4/2019,196.910004,200.649994,196.860001,198.860001
4/4/2019,198.610001,200.529999,198.210007,199.289993
5/4/2019,200.479996,200.820007,199.289993,200.729996
8/4/2019,199.860001,201.419998,199.429993,201.199997
9/4/2019,200.050003,200.050003,198.070007,199.110001
10/4/2019,198.880005,201.289993,198.710007,200.649994
11/4/2019,201.169998,201.940002,199.970001,200.479996
12/4/2019,202.339996,203.399994,201.720001,203.259995
15/4/2019,203.589996,203.589996,200.679993,201.75
16/4/2019,203.029999,208.389999,203.029999,208.210007
17/4/2019,212.479996,214.220001,210,211.660004
18/4/2019,212,212.289993,210.679993,211.690002
22/4/2019,211.029999,212.139999,209.75,211.529999
23/4/2019,212.710007,214.5,212.210007,213.710007
24/4/2019,213.850006,218,213.759995,215.690002
25/4/2019,214.970001,215.279999,210.130005,211.899994
26/4/2019,207.869995,210.25,205.820007,210.149994
29/4/2019,210.25,210.679993,208.899994,209.899994
30/4/2019,209.419998,211.919998,209.419998,211.559998
1/5/2019,213.309998,214.580002,209.639999,209.869995
2/5/2019,209.75,214.220001,209.259995,211.889999
3/5/2019,213.169998,213.600006,210.990005,213.550003
6/5/2019,206.110001,210.139999,205.660004,210.070007
7/5/2019,207.289993,207.770004,202.570007,204.899994
8/5/2019,203.210007,206.339996,202.759995,203.149994
9/5/2019,200,201.809998,196.350006,200.910004
10/5/2019,199.070007,202.300003,196.350006,201.199997
13/5/2019,194.5,195.690002,190.889999,191.789993
14/5/2019,194.190002,197.240005,193.259995,196.210007
15/5/2019,194.179993,199.070007,193.990005,197.720001
16/5/2019,194.960007,196.690002,193.369995,194.600006
17/5/2019,191.479996,195.339996,189.979996,190.809998
20/5/2019,184.600006,186.110001,181.899994,183.199997
21/5/2019,186.880005,187.940002,185.399994,186.949997
22/5/2019,183.369995,184.889999,182.440002,183
23/5/2019,179.789993,180.25,177.199997,180.149994
24/5/2019,181.029999,182.380005,178.419998,178.580002
28/5/2019,179.600006,180.220001,176.649994,177.050003
29/5/2019,175.580002,178.539993,175.070007,177.690002
30/5/2019,178.139999,180.630005,177.740005,179.190002
31/5/2019,176.949997,179.419998,176.399994,176.520004
3/6/2019,178.520004,180.419998,176.029999,176.940002
4/6/2019,180.300003,184.679993,178.759995,184.679993
5/6/2019,186.240005,186.710007,180.960007,183.350006
6/6/2019,183.619995,186.529999,182.960007,185.889999
7/6/2019,186.690002,188.380005,186.059998,187.990005
10/6/2019,190.309998,194.919998,190.309998,192.570007
11/6/2019,196.139999,196.529999,191.869995,193.339996
12/6/2019,191.279999,191.529999,188.589996,188.850006
13/6/2019,190.210007,190.600006,188.470001,189.759995
14/6/2019,184.210007,185.789993,183.720001,184.979996
17/6/2019,184.190002,184.860001,182.800003,182.860001
18/6/2019,184.809998,192.100006,184.809998,190.770004
19/6/2019,192.080002,192.380005,190.039993,191.149994
20/6/2019,194.809998,195.699997,191.869995,192.759995
21/6/2019,192.089996,193.550003,191.300003,191.660004
24/6/2019,191.899994,192.770004,191.389999,191.860001
25/6/2019,192.320007,193.020004,189.020004,189.210007
26/6/2019,193.440002,196.360001,193.100006,195.320007
27/6/2019,196.300003,199.149994,196.300003,198.160004
28/6/2019,199.759995,200.149994,197.970001,198.410004
1/7/2019,207.050003,208.770004,202.039993,203.410004
2/7/2019,202.809998,203.009995,199.949997,200.869995
3/7/2019,200.860001,200.990005,198.440002,199.949997
5/7/2019,197.339996,198.960007,196.550003,198.809998
8/7/2019,197,197.839996,196.029999,197.270004
9/7/2019,196.139999,198.820007,195.639999,198.5
10/7/2019,200.679993,202.899994,199.779999,200.100006
11/7/2019,201,201.410004,199.460007,200.660004
